stock,open,high,low,close,timestamp
StockY,500.96,641.72,337.64,615.49,2025-04-25 07:43:58.405995563
StockS,148.07,266.74,51.93,154.84,2025-04-25 07:43:58.905995563
StockF,159.58,934.94,65.82,723.6,2025-04-25 07:43:59.405995563
StockT,499.56,918.21,84.65,532.38,2025-04-25 07:43:59.905995563
StockF,214.98,538.74,96.97,383.97,2025-04-25 07:44:00.405995563
StockH,354.52,941.73,22.36,509.03,2025-04-25 07:44:00.905995563
StockY,802.45,909.28,419.02,847.33,2025-04-25 07:44:01.405995563
StockV,613.13,724.53,317.29,702.58,2025-04-25 07:44:01.905995563
StockN,288.89,975.33,253.94,375.38,2025-04-25 07:44:02.405995563
StockK,743.28,936.99,295.11,794.57,2025-04-25 07:44:02.905995563
StockY,772.61,996.4,5.23,855.75,2025-04-25 07:44:03.405995563
StockI,818.19,977.02,378.51,834.56,2025-04-25 07:44:03.905995563
StockR,44.96,837.2,26.64,804.21,2025-04-25 07:44:04.405995563
StockR,340.35,539.89,189,428.6,2025-04-25 07:44:04.905995563
StockO,189.97,610.66,10.97,433.77,2025-04-25 07:44:05.405995563
StockB,381.05,985.97,296.84,685.8,2025-04-25 07:44:05.905995563
StockY,145.36,428.57,14.52,200.9,2025-04-25 07:44:06.405995563
StockH,183.19,839.08,72.23,440.45,2025-04-25 07:44:06.905995563
StockL,304.64,827.56,268.19,399.56,2025-04-25 07:44:07.405995563
StockE,246.66,879.89,28.02,681.87,2025-04-25 07:44:07.905995563
StockT,221.81,617.07,2.2,578.57,2025-04-25 07:44:08.405995563
StockN,545.15,966.74,19.13,698.07,2025-04-25 07:44:08.905995563
StockT,166.43,642.19,151.61,335.95,2025-04-25 07:44:09.405995563
StockM,305.3,999.1,194.67,994.38,2025-04-25 07:44:09.905995563
StockA,236.96,767.78,24.73,531.83,2025-04-25 07:44:10.405995563
StockF,553.83,962.81,274.48,610.6,2025-04-25 07:44:10.905995563
StockD,156.88,808.38,122.13,609.66,2025-04-25 07:44:11.405995563
StockE,192.18,899.76,3.29,400.56,2025-04-25 07:44:11.905995563
StockG,284.19,473.12,78.02,412,2025-04-25 07:44:12.405995563
StockH,301.33,814.23,160.86,438.09,2025-04-25 07:44:12.905995563
StockF,453.04,733.48,29.66,682.57,2025-04-25 07:44:13.405995563
StockV,266.4,855.45,1.88,774.69,2025-04-25 07:44:13.905995563
StockE,921.04,985.29,917.44,961.67,2025-04-25 07:44:14.405995563
StockG,265.79,997.12,205.58,979.39,2025-04-25 07:44:14.905995563
StockW,383.85,777.09,83.96,409.65,2025-04-25 07:44:15.405995563
StockG,167.74,784.7,58.81,646.43,2025-04-25 07:44:15.905995563
StockH,642.54,791.08,474.57,757.92,2025-04-25 07:44:16.405995563
StockV,342.24,987.77,76.69,390.54,2025-04-25 07:44:16.905995563
StockT,778.08,918.74,633.8,867.19,2025-04-25 07:44:17.405995563
StockZ,475,819.91,411.92,712.82,2025-04-25 07:44:17.905995563
StockW,134.92,374.7,55.3,259.13,2025-04-25 07:44:18.405995563
StockZ,441.15,939.29,227.25,866.72,2025-04-25 07:44:18.905995563
StockJ,539.62,859.25,18.59,805.78,2025-04-25 07:44:19.405995563
StockE,732.48,934.29,225.56,838.81,2025-04-25 07:44:19.905995563
StockU,685.08,843.35,318.67,832.54,2025-04-25 07:44:20.405995563
StockS,510.9,685.14,215.92,603.46,2025-04-25 07:44:20.905995563
StockN,393.27,736.93,276.48,555.6,2025-04-25 07:44:21.405995563
StockX,259.68,824.72,88.68,562.56,2025-04-25 07:44:21.905995563
StockV,402.4,789.1,48.82,741.64,2025-04-25 07:44:22.405995563
StockR,378.18,664.38,362.15,406.76,2025-04-25 07:44:22.905995563
StockA,681.13,895.28,110.32,779.34,2025-04-25 07:44:23.405995563
StockN,293.72,881.84,46.23,805.36,2025-04-25 07:44:23.905995563
StockX,742.63,992.73,418.95,783.89,2025-04-25 07:44:24.405995563
StockA,494.61,984.42,53.73,560.91,2025-04-25 07:44:24.905995563
StockE,525.39,848.21,343.45,741.58,2025-04-25 07:44:25.405995563
StockZ,308.69,974.83,161.04,846.22,2025-04-25 07:44:25.905995563
StockX,250.43,797.46,163.21,410.53,2025-04-25 07:44:26.405995563
StockV,527,742.98,392,579.31,2025-04-25 07:44:26.905995563
StockR,155.82,899.89,70.73,343.31,2025-04-25 07:44:27.405995563
StockW,179.66,881.55,60.8,234.16,2025-04-25 07:44:27.905995563
StockL,343.8,444.83,332.26,390.37,2025-04-25 07:44:28.405995563
StockR,356.78,833.49,315.61,814.47,2025-04-25 07:44:28.905995563
StockT,457.99,776.02,175.36,610.56,2025-04-25 07:44:29.405995563
StockW,568.61,767.76,210.64,686.2,2025-04-25 07:44:29.905995563
StockP,303.59,435.02,242.17,398.13,2025-04-25 07:44:30.405995563
StockQ,49.46,585.28,47.91,404.07,2025-04-25 07:44:30.905995563
StockB,541.39,763.68,510.29,610.31,2025-04-25 07:44:31.405995563
StockZ,594.09,820.02,84.38,811.51,2025-04-25 07:44:31.905995563
StockO,319.47,863.16,25.44,750.9,2025-04-25 07:44:32.405995563
StockW,255.49,952.16,122.43,373.37,2025-04-25 07:44:32.905995563
StockN,581.86,805.61,508.11,805.47,2025-04-25 07:44:33.405995563
StockU,336.56,871.15,89.11,852.79,2025-04-25 07:44:33.905995563
StockP,358.25,913.32,300.23,862.18,2025-04-25 07:44:34.405995563
StockJ,561.02,808.86,223.77,674.27,2025-04-25 07:44:34.905995563
StockU,421.79,494,324.28,424.19,2025-04-25 07:44:35.405995563
StockH,306.71,622.67,205.51,315.27,2025-04-25 07:44:35.905995563
StockW,770.64,988.1,694.23,783.73,2025-04-25 07:44:36.405995563
StockS,142.8,539.3,97.62,305.72,2025-04-25 07:44:36.905995563
StockG,404.33,798,217.36,766.86,2025-04-25 07:44:37.405995563
StockP,616.2,906.24,141.81,633.92,2025-04-25 07:44:37.905995563
StockM,214.13,523.46,107.28,294.5,2025-04-25 07:44:38.405995563
StockI,349.13,578.25,177.83,498.09,2025-04-25 07:44:38.905995563
StockF,289.03,721.58,90.24,448.53,2025-04-25 07:44:39.405995563
StockM,383.98,531.64,217.11,494.54,2025-04-25 07:44:39.905995563
StockX,277.94,906.69,158.86,774.22,2025-04-25 07:44:40.405995563
StockF,729.9,932.76,701.37,795.33,2025-04-25 07:44:40.905995563
StockH,522.28,780.45,521.29,671.71,2025-04-25 07:44:41.405995563
StockA,337.17,729.5,9.6,552.8,2025-04-25 07:44:41.905995563
StockA,404.27,990.37,175.81,793.99,2025-04-25 07:44:42.405995563
StockH,322.21,517.48,143.04,376.47,2025-04-25 07:44:42.905995563
StockP,714.63,879.3,613.88,745.83,2025-04-25 07:44:43.405995563
StockK,345.72,938.89,118.25,635.23,2025-04-25 07:44:43.905995563
StockU,678.57,964.87,430.24,914.3,2025-04-25 07:44:44.405995563
StockW,626.06,696.22,78.7,679.32,2025-04-25 07:44:44.905995563
StockD,581.55,924.15,419.2,699.16,2025-04-25 07:44:45.405995563
StockU,729.01,873.18,669.32,848.66,2025-04-25 07:44:45.905995563
StockO,283.41,606.9,152.83,571.97,2025-04-25 07:44:46.405995563
StockO,541.51,931.26,314.4,921.12,2025-04-25 07:44:46.905995563
StockT,671.51,942.98,156.76,724.11,2025-04-25 07:44:47.405995563
StockI,923.48,983.86,472.64,977.79,2025-04-25 07:44:47.905995563
StockL,326.49,901.41,60.9,615.85,2025-04-25 07:44:48.405995563
StockC,746.99,918.45,681.77,796.38,2025-04-25 07:44:48.905995563
StockH,641.52,815.69,108.48,670.51,2025-04-25 07:44:49.405995563
StockK,616.45,728.7,492.94,651.31,2025-04-25 07:44:49.905995563
StockO,193.31,706.64,111.18,527.75,2025-04-25 07:44:50.405995563
StockH,682.14,983.05,39.69,860.26,2025-04-25 07:44:50.905995563
StockO,485.87,773.96,348.21,619.18,2025-04-25 07:44:51.405995563
StockD,641.59,976.85,125.03,768.09,2025-04-25 07:44:51.905995563
StockN,183.26,541.37,48.79,329.13,2025-04-25 07:44:52.405995563
StockQ,214.68,731.78,205.46,624.67,2025-04-25 07:44:52.905995563
StockT,113.96,769.42,8.67,213.64,2025-04-25 07:44:53.405995563
StockH,331.45,918.33,105.73,415.37,2025-04-25 07:44:53.905995563
StockT,470.98,978.71,445.98,552.39,2025-04-25 07:44:54.405995563
StockX,388.63,517.31,86.75,461.25,2025-04-25 07:44:54.905995563
StockM,216.14,270.64,215.54,239.59,2025-04-25 07:44:55.405995563
StockF,414.27,859.03,317.33,625.07,2025-04-25 07:44:55.905995563
StockV,377.64,996.48,180.95,441.91,2025-04-25 07:44:56.405995563
StockF,497.31,907.31,181.62,592.57,2025-04-25 07:44:56.905995563
StockO,210.31,910.21,89.59,273.07,2025-04-25 07:44:57.405995563
StockB,276.82,550.62,155.25,409.15,2025-04-25 07:44:57.905995563
StockR,334.03,839.25,278.67,788,2025-04-25 07:44:58.405995563
StockS,753.74,942.69,397.91,774.95,2025-04-25 07:44:58.905995563
StockA,622.58,839.62,607.18,685.27,2025-04-25 07:44:59.405995563
StockV,361.31,894.08,34.72,472.29,2025-04-25 07:44:59.905995563
StockK,396.26,844.85,150.09,576.02,2025-04-25 07:45:00.405995563
StockM,351.06,401.86,130.65,361.07,2025-04-25 07:45:00.905995563
StockS,553.88,999.32,471.42,612.12,2025-04-25 07:45:01.405995563
StockB,428.16,764.17,377.01,617.23,2025-04-25 07:45:01.905995563
StockW,719.52,945.44,349.1,772.18,2025-04-25 07:45:02.405995563
StockE,611.15,781.84,294.75,693.86,2025-04-25 07:45:02.905995563
StockR,384.43,830.24,227.58,680.12,2025-04-25 07:45:03.405995563
StockL,298.24,668.56,221.57,450.75,2025-04-25 07:45:03.905995563
StockO,816.58,865.6,803,834.59,2025-04-25 07:45:04.405995563
StockK,386.11,563.55,119.54,558.7,2025-04-25 07:45:04.905995563
StockC,181.88,499.9,131.94,352.14,2025-04-25 07:45:05.405995563
StockQ,123.52,517.2,88.15,156.16,2025-04-25 07:45:05.905995563
StockS,402,954.68,80.23,513.63,2025-04-25 07:45:06.405995563
StockX,25.13,975.02,12.39,572.79,2025-04-25 07:45:06.905995563
StockE,646.15,811.25,554.27,667.46,2025-04-25 07:45:07.405995563
StockH,458.09,738.97,220.37,624.46,2025-04-25 07:45:07.905995563
StockS,166.84,889.36,154.52,791.06,2025-04-25 07:45:08.405995563
StockE,599.52,827.66,28.11,795,2025-04-25 07:45:08.905995563
StockK,536.59,753.07,117.08,581.76,2025-04-25 07:45:09.405995563
StockA,586.73,819.47,434.82,677.71,2025-04-25 07:45:09.905995563
StockA,719.34,985.93,710.7,941.02,2025-04-25 07:45:10.405995563
StockL,447.94,590.39,296.42,548.58,2025-04-25 07:45:10.905995563
StockV,471.68,849.18,317.1,603.12,2025-04-25 07:45:11.405995563
StockS,466.05,916.19,50.76,523.08,2025-04-25 07:45:11.905995563
StockZ,601.47,850.17,416.85,701.79,2025-04-25 07:45:12.405995563
StockV,197.06,526.7,168.15,475.87,2025-04-25 07:45:12.905995563
StockP,536.56,839.76,320.92,614.9,2025-04-25 07:45:13.405995563
StockO,616.25,948.97,117.4,858.94,2025-04-25 07:45:13.905995563
StockC,125.98,771.3,2.34,255.85,2025-04-25 07:45:14.405995563
StockB,715.48,826.39,698,793.93,2025-04-25 07:45:14.905995563
StockR,351.21,632.91,302.32,352.48,2025-04-25 07:45:15.405995563
StockX,363.44,695.18,111.07,686.79,2025-04-25 07:45:15.905995563
StockP,215.13,788.35,187.82,678.99,2025-04-25 07:45:16.405995563
StockA,582.91,822.35,272.13,617.3,2025-04-25 07:45:16.905995563
StockJ,512.83,853.51,433.7,660.47,2025-04-25 07:45:17.405995563
StockC,251.21,473.42,144.26,384.01,2025-04-25 07:45:17.905995563
StockE,213.46,290.1,206.57,284.56,2025-04-25 07:45:18.405995563
StockM,606.97,913.79,159.88,764.2,2025-04-25 07:45:18.905995563
StockS,140.99,363.79,82.33,285.67,2025-04-25 07:45:19.405995563
StockS,335.84,492.74,21.05,481.5,2025-04-25 07:45:19.905995563
StockS,59.68,872.27,39.16,213.3,2025-04-25 07:45:20.405995563
StockK,264.84,833.27,133.11,682.86,2025-04-25 07:45:20.905995563
StockV,712.26,862.07,96.24,788.71,2025-04-25 07:45:21.405995563
StockX,620.3,974.28,37.91,703.11,2025-04-25 07:45:21.905995563
StockR,488,756.32,123.45,667.42,2025-04-25 07:45:22.405995563
StockA,473.56,582.33,97.67,512.36,2025-04-25 07:45:22.905995563
StockS,473.85,761.11,461.7,690.32,2025-04-25 07:45:23.405995563
StockR,559.1,836.98,533.26,624.99,2025-04-25 07:45:23.905995563
StockL,115.27,241.5,37.74,120.28,2025-04-25 07:45:24.405995563
StockK,199.04,923.41,31.7,735.14,2025-04-25 07:45:24.905995563
StockE,235.01,374,11.09,257.27,2025-04-25 07:45:25.405995563
StockZ,569.78,824.34,11.9,632.07,2025-04-25 07:45:25.905995563
StockH,588.93,710.53,436.63,672.74,2025-04-25 07:45:26.405995563
StockH,504.01,980.61,460.13,868.33,2025-04-25 07:45:26.905995563
StockB,273.73,379.06,64.2,282.32,2025-04-25 07:45:27.405995563
StockA,239.92,438.39,178.66,298.15,2025-04-25 07:45:27.905995563
StockZ,285.32,692.3,57.69,597.57,2025-04-25 07:45:28.405995563
StockQ,659.45,832.3,121.71,697.14,2025-04-25 07:45:28.905995563
StockC,70.67,368.13,59.5,108.12,2025-04-25 07:45:29.405995563
StockB,247.37,728.52,3.92,442.59,2025-04-25 07:45:29.905995563
StockQ,395.26,873.19,264.57,750.2,2025-04-25 07:45:30.405995563
StockS,482.46,733.86,211.51,553.53,2025-04-25 07:45:30.905995563
StockT,168.13,971.22,3.2,714.72,2025-04-25 07:45:31.405995563
StockA,268.01,446.23,267.66,323.71,2025-04-25 07:45:31.905995563
StockO,376.28,454.99,255.09,399.46,2025-04-25 07:45:32.405995563
StockW,166.59,989.83,75.19,169.95,2025-04-25 07:45:32.905995563
StockR,343.37,518.47,127.27,388.07,2025-04-25 07:45:33.405995563
StockA,271.88,982.2,38.29,835.29,2025-04-25 07:45:33.905995563
StockI,325.6,812.71,200.37,464.27,2025-04-25 07:45:34.405995563
StockV,712.84,926.22,250.12,760.7,2025-04-25 07:45:34.905995563
StockK,589.74,802.71,509.11,723.25,2025-04-25 07:45:35.405995563
StockD,105.4,918.91,72.69,155.8,2025-04-25 07:45:35.905995563
StockZ,541.52,615.08,535.03,571.23,2025-04-25 07:45:36.405995563
StockM,530.99,728.64,192.84,701.9,2025-04-25 07:45:36.905995563
StockO,64.71,734.95,47.98,167.95,2025-04-25 07:45:37.405995563
StockU,310.42,799.17,11.72,667,2025-04-25 07:45:37.905995563
StockP,397.18,901.64,327.86,758.61,2025-04-25 07:45:38.405995563
StockT,270.31,694.18,26.17,692.34,2025-04-25 07:45:38.905995563
StockF,279.06,394.14,95.73,358.48,2025-04-25 07:45:39.405995563
StockN,277.71,690.53,245.19,539.88,2025-04-25 07:45:39.905995563
StockA,247.13,618.86,167.44,422.8,2025-04-25 07:45:40.405995563
StockX,189.26,783.32,156.51,523.27,2025-04-25 07:45:40.905995563
StockB,595.85,992.42,141.67,614,2025-04-25 07:45:41.405995563
StockJ,153.31,737.28,131.53,617.48,2025-04-25 07:45:41.905995563
StockL,783.99,999.74,137.37,906,2025-04-25 07:45:42.405995563
StockS,536.36,708.29,301.64,611.71,2025-04-25 07:45:42.905995563
StockD,336.89,868.46,187.35,728.98,2025-04-25 07:45:43.405995563
StockD,350.37,845.34,237.28,845.15,2025-04-25 07:45:43.905995563
StockP,463,705.04,236.74,632.81,2025-04-25 07:45:44.405995563
StockA,76.6,920.29,3.51,273.24,2025-04-25 07:45:44.905995563
StockP,592.06,979.07,113.85,744.81,2025-04-25 07:45:45.405995563
StockV,440.65,562.38,193.22,497.71,2025-04-25 07:45:45.905995563
StockK,277.11,933.2,68.14,291.77,2025-04-25 07:45:46.405995563
StockW,186.64,952.29,82.9,336.87,2025-04-25 07:45:46.905995563
StockV,165.02,829.86,34.64,435.83,2025-04-25 07:45:47.405995563
StockC,370.34,803.65,225.42,789.16,2025-04-25 07:45:47.905995563
StockR,640.89,698.28,406.94,647.81,2025-04-25 07:45:48.405995563
StockH,23.28,435.07,18.81,195.23,2025-04-25 07:45:48.905995563
StockA,286.33,659.6,251.58,489.51,2025-04-25 07:45:49.405995563
StockU,461.39,583.01,455.21,544.65,2025-04-25 07:45:49.905995563
StockY,234.19,575.57,154.1,517.17,2025-04-25 07:45:50.405995563
StockQ,557.22,933.6,147.07,759.14,2025-04-25 07:45:50.905995563
StockQ,449.68,772.74,225.89,637.27,2025-04-25 07:45:51.405995563
StockY,379.65,420.38,92.23,402.44,2025-04-25 07:45:51.905995563
StockG,37.97,662.46,18.43,392.4,2025-04-25 07:45:52.405995563
StockJ,597.09,756.02,467.28,638.27,2025-04-25 07:45:52.905995563
StockK,440.49,860.52,262.98,496.65,2025-04-25 07:45:53.405995563
StockW,553.29,955.56,492.99,709.06,2025-04-25 07:45:53.905995563
StockW,306.19,947.83,219.34,652.27,2025-04-25 07:45:54.405995563
StockL,482.49,935.82,381.09,591,2025-04-25 07:45:54.905995563
StockM,657.1,971.19,631.77,795.35,2025-04-25 07:45:55.405995563
StockW,512.11,742.68,77.45,696.66,2025-04-25 07:45:55.905995563
StockN,224.62,393.75,204.81,333.79,2025-04-25 07:45:56.405995563
StockC,284.52,896.52,154.93,302.17,2025-04-25 07:45:56.905995563
StockK,198.03,614.74,29.06,397.13,2025-04-25 07:45:57.405995563
StockB,174.26,589.78,111.75,562,2025-04-25 07:45:57.905995563
StockY,268.08,923.38,188.61,835.32,2025-04-25 07:45:58.405995563
StockK,456.6,738.96,275.58,728.84,2025-04-25 07:45:58.905995563
StockA,691.42,925.19,284.7,798.32,2025-04-25 07:45:59.405995563
StockE,137.91,976.06,132.74,441.74,2025-04-25 07:45:59.905995563
StockA,142.43,913.35,37.46,212,2025-04-25 07:46:00.405995563
StockH,438.52,634.28,44.55,610.44,2025-04-25 07:46:00.905995563
StockD,441.46,596.88,175.41,451.34,2025-04-25 07:46:01.405995563
StockZ,300.07,739.17,295.48,532.24,2025-04-25 07:46:01.905995563
StockW,704.49,823.36,339.58,779.4,2025-04-25 07:46:02.405995563
StockP,576.36,872.25,67.73,721.49,2025-04-25 07:46:02.905995563
StockQ,474.04,910.47,96.72,791.69,2025-04-25 07:46:03.405995563
StockZ,166,614.35,118.37,502.66,2025-04-25 07:46:03.905995563
StockV,176.72,393.65,96.01,182.66,2025-04-25 07:46:04.405995563
StockS,314,870.35,246.54,569.42,2025-04-25 07:46:04.905995563
StockX,232.47,620.74,25.61,357.04,2025-04-25 07:46:05.405995563
StockS,266.34,978.86,128.76,542.73,2025-04-25 07:46:05.905995563
StockN,324.61,463.2,190.49,386.21,2025-04-25 07:46:06.405995563
StockJ,208.37,951.68,82.78,518.82,2025-04-25 07:46:06.905995563
StockK,96.67,894.21,49.08,873.78,2025-04-25 07:46:07.405995563
StockO,628.18,930.82,358.23,864.21,2025-04-25 07:46:07.905995563
StockM,129.21,540.89,24.03,368.72,2025-04-25 07:46:08.405995563
StockR,529.74,882.34,144.71,589.6,2025-04-25 07:46:08.905995563
StockJ,140.99,948.74,26.65,702.99,2025-04-25 07:46:09.405995563
StockV,369.59,876.93,20.3,494.32,2025-04-25 07:46:09.905995563
StockU,396.81,476.02,158.89,466.66,2025-04-25 07:46:10.405995563
StockB,245.06,979.42,76.98,416.05,2025-04-25 07:46:10.905995563
StockE,209.06,756.32,65.16,230.34,2025-04-25 07:46:11.405995563
StockZ,427.6,788.45,411.85,519.52,2025-04-25 07:46:11.905995563
StockI,210.02,886.59,45.31,306.64,2025-04-25 07:46:12.405995563
StockR,249.25,944.85,51.6,683.38,2025-04-25 07:46:12.905995563
StockO,691.68,772.36,206.34,702.98,2025-04-25 07:46:13.405995563
StockO,326.95,625.58,176.63,427.87,2025-04-25 07:46:13.905995563
StockG,31.39,406.71,19.26,52.83,2025-04-25 07:46:14.405995563
StockH,430.62,666.96,144.28,446.27,2025-04-25 07:46:14.905995563
StockO,265.76,798.78,22.87,406.12,2025-04-25 07:46:15.405995563
StockG,432.43,964.1,74.2,945.91,2025-04-25 07:46:15.905995563
StockP,684.55,729.88,394.63,728.94,2025-04-25 07:46:16.405995563
StockP,273.38,695.86,138.53,507.13,2025-04-25 07:46:16.905995563
StockJ,589.78,844.35,32.32,684.1,2025-04-25 07:46:17.405995563
StockK,379.39,954.78,342.88,927.29,2025-04-25 07:46:17.905995563
StockB,336.14,916.4,73.21,797.88,2025-04-25 07:46:18.405995563
StockS,675.82,870.85,579.33,869.45,2025-04-25 07:46:18.905995563
StockM,548.67,891.62,297.31,677.89,2025-04-25 07:46:19.405995563
StockH,726.02,994.19,688.95,955.67,2025-04-25 07:46:19.905995563
StockY,602.48,955.49,329.58,671.21,2025-04-25 07:46:20.405995563
StockF,375.92,641.32,119.44,564.72,2025-04-25 07:46:20.905995563
StockJ,287.16,644.52,181.38,434.4,2025-04-25 07:46:21.405995563
StockB,144,893.95,20.99,701.89,2025-04-25 07:46:21.905995563
StockN,628.14,844,313.93,717.36,2025-04-25 07:46:22.405995563
StockS,365.18,889.36,64.52,578.33,2025-04-25 07:46:22.905995563
StockX,462.9,863.77,350.82,703.61,2025-04-25 07:46:23.405995563
StockL,360.71,836.21,144.65,636.29,2025-04-25 07:46:23.905995563
StockF,318.4,664.6,233.58,533.02,2025-04-25 07:46:24.405995563
StockO,327.46,875.01,43.08,593.54,2025-04-25 07:46:24.905995563
StockY,502.43,919.3,62.49,602.62,2025-04-25 07:46:25.405995563
StockJ,103.86,405.19,92.18,290.05,2025-04-25 07:46:25.905995563
StockR,567.13,848.13,141.35,781.36,2025-04-25 07:46:26.405995563
StockG,530.12,749.38,130.32,733.96,2025-04-25 07:46:26.905995563
StockX,337.37,835.69,52.2,745.92,2025-04-25 07:46:27.405995563
StockE,139.08,611.2,77.09,391.93,2025-04-25 07:46:27.905995563
StockP,622.55,897.69,365.87,666.19,2025-04-25 07:46:28.405995563
StockW,856.84,973.99,361.43,969.81,2025-04-25 07:46:28.905995563
StockV,531,842.05,307.12,591.29,2025-04-25 07:46:29.405995563
StockC,279.44,769.71,17.44,288.33,2025-04-25 07:46:29.905995563
StockZ,276.99,822.79,182.36,635.95,2025-04-25 07:46:30.405995563
StockP,489.52,960.43,480.21,530.7,2025-04-25 07:46:30.905995563
StockY,303.28,550.74,149.56,366.95,2025-04-25 07:46:31.405995563
StockM,682.19,837.92,202.93,780.73,2025-04-25 07:46:31.905995563
StockD,51.96,925.31,6.44,176.39,2025-04-25 07:46:32.405995563
StockD,275.03,671.52,239.76,669.23,2025-04-25 07:46:32.905995563
StockQ,163.95,758.33,147.01,527.37,2025-04-25 07:46:33.405995563
StockP,425.67,513.36,105.3,465.24,2025-04-25 07:46:33.905995563
StockM,255.41,401.09,8.79,345.5,2025-04-25 07:46:34.405995563
StockR,544.02,986.71,85.57,577.07,2025-04-25 07:46:34.905995563
StockP,528.73,751.76,298.98,668.98,2025-04-25 07:46:35.405995563
StockZ,651.74,766.34,599.2,672.19,2025-04-25 07:46:35.905995563
StockJ,112.2,918.14,15.63,699.37,2025-04-25 07:46:36.405995563
StockC,448.06,724.81,386.29,681.04,2025-04-25 07:46:36.905995563
StockR,591.64,760.75,435.99,727.47,2025-04-25 07:46:37.405995563
StockW,544.22,821.56,107.59,574.6,2025-04-25 07:46:37.905995563
StockK,225.73,726.13,193.28,691.44,2025-04-25 07:46:38.405995563
StockR,738.12,903.49,381.31,796.83,2025-04-25 07:46:38.905995563
StockG,287.15,879.19,20.15,391.95,2025-04-25 07:46:39.405995563
StockO,42.4,790.67,23.58,598.24,2025-04-25 07:46:39.905995563
StockC,191.09,933.25,11.96,539.79,2025-04-25 07:46:40.405995563
StockT,264.64,747.81,63.75,596.93,2025-04-25 07:46:40.905995563
StockV,625.24,764.38,361.42,699.16,2025-04-25 07:46:41.405995563
StockZ,378.7,766.1,130.73,651.54,2025-04-25 07:46:41.905995563
StockV,649.01,969.1,456.72,810.65,2025-04-25 07:46:42.405995563
StockC,172.47,267.38,130.47,216.54,2025-04-25 07:46:42.905995563
StockE,384.8,650.16,252,407.35,2025-04-25 07:46:43.405995563
StockU,285.51,920.42,69.42,878.09,2025-04-25 07:46:43.905995563
StockB,276.58,512.08,178.85,497.7,2025-04-25 07:46:44.405995563
StockR,496.7,780.48,254.26,634.64,2025-04-25 07:46:44.905995563
StockU,317.93,670.64,128.03,627.97,2025-04-25 07:46:45.405995563
StockA,272.88,597.15,259.62,583.37,2025-04-25 07:46:45.905995563
StockA,259.1,724.36,226.59,452.54,2025-04-25 07:46:46.405995563
StockL,458.6,740.81,387.25,725.22,2025-04-25 07:46:46.905995563
StockU,45.52,645.49,31.27,80.01,2025-04-25 07:46:47.405995563
StockN,688.38,975.47,256.86,836.17,2025-04-25 07:46:47.905995563
StockC,491.66,990.16,403.46,601.92,2025-04-25 07:46:48.405995563
StockE,347.06,844.49,119.22,433.76,2025-04-25 07:46:48.905995563
StockD,166.7,844.14,115.38,655.75,2025-04-25 07:46:49.405995563
StockR,244.26,691.9,240.45,530.19,2025-04-25 07:46:49.905995563
StockK,112.69,553.7,40.06,181.23,2025-04-25 07:46:50.405995563
StockV,630.39,681.48,45.39,654.36,2025-04-25 07:46:50.905995563
StockI,522.66,701.64,208.93,689.42,2025-04-25 07:46:51.405995563
StockT,454.35,506.55,247.29,464.68,2025-04-25 07:46:51.905995563
StockH,279.95,665.65,97.35,591.67,2025-04-25 07:46:52.405995563
StockG,296.85,802.37,202.29,755.9,2025-04-25 07:46:52.905995563
StockB,296.1,697.17,21.56,414.31,2025-04-25 07:46:53.405995563
StockO,228.32,737.82,184.94,330.24,2025-04-25 07:46:53.905995563
StockP,192.39,591.55,134.06,390.86,2025-04-25 07:46:54.405995563
StockR,596.43,998.1,50.76,606.7,2025-04-25 07:46:54.905995563
StockY,395.03,536.51,32.98,493.59,2025-04-25 07:46:55.405995563
StockM,355.15,942.48,207.03,553.47,2025-04-25 07:46:55.905995563
StockX,633.6,879.13,399.53,789.47,2025-04-25 07:46:56.405995563
StockI,539.21,873.93,145.63,729.22,2025-04-25 07:46:56.905995563
StockZ,569.01,790,383.61,583.54,2025-04-25 07:46:57.405995563
StockA,525.41,864.9,39.51,814.57,2025-04-25 07:46:57.905995563
StockR,570.62,885.26,56.19,571.08,2025-04-25 07:46:58.405995563
StockH,206.12,855.05,124.68,482.02,2025-04-25 07:46:58.905995563
StockD,125.19,659.86,11.07,552.84,2025-04-25 07:46:59.405995563
StockR,371.75,673.1,89.08,611.78,2025-04-25 07:46:59.905995563
StockA,414.17,692.12,323.73,414.49,2025-04-25 07:47:00.405995563
StockN,305.34,718.46,179.69,550.1,2025-04-25 07:47:00.905995563
StockM,254.91,949.53,174.18,640.95,2025-04-25 07:47:01.405995563
StockZ,243.08,614.22,124.28,347.67,2025-04-25 07:47:01.905995563
StockI,438.46,732.42,27.95,465.03,2025-04-25 07:47:02.405995563
StockU,623.98,941.48,556.33,808.32,2025-04-25 07:47:02.905995563
StockN,17.52,902.3,10.83,479.89,2025-04-25 07:47:03.405995563
StockW,449.91,890,95.6,578,2025-04-25 07:47:03.905995563
StockZ,287.89,974.17,23.07,875.4,2025-04-25 07:47:04.405995563
StockW,124.65,773.62,111.62,725.59,2025-04-25 07:47:04.905995563
StockB,423.78,696.16,350.67,509.74,2025-04-25 07:47:05.405995563
StockT,474.28,792.85,139.45,722,2025-04-25 07:47:05.905995563
StockV,352.51,693.04,134.1,668.61,2025-04-25 07:47:06.405995563
StockQ,457.55,927.69,108.33,830.97,2025-04-25 07:47:06.905995563
